"sex","sow","group.order","age","date","time","testday","context","cort_ngml","plate.name.cort","uniq.group","uniq.id","oxyt_pgml","plate.name.oxyt","time.n","time.n.z","age.z"
"f",11,2,63,2021-02-18,10:44:00,"Reunion","Reunion",7.477,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_9",54.648,"BS_OXT_25.05.21",10.7333333333333,1.08991713972289,1.18188500650758
"f",13,1,28,2020-11-12,08:52:00,"Weaning","Weaning",16.154,"Petra_Cort_16.04.21","DG-4_W","DG-4_W_9",94.412,"BS_OXT_03.03.21",8.86666666666667,-0.713470975315288,-1.51721113840229
"f",13,1,35,2020-11-19,08:36:00,"Play","Play",11.485,"Petra_Cort_15.04.21","DG-4_W","DG-4_W_9",149.881,"BS_OXT_29.03.21",8.6,-0.971097848892171,-0.977391909420317
"f",13,2,61,2020-12-15,08:55:00,"Baseline3","Baseline",7.685,"Petra Cort 31.05.21","DG-4_W","DG-4_W_9",118.396,"BS_OXT_18.05.21",8.91666666666667,-0.665165936519624,1.02765094108416
"f",13,2,61,2020-12-15,09:25:00,"Separation","Separation",7.675,"Petra Cort 31.05.21","DG-4_W","DG-4_W_9",49.148,"BS_OXT_18.05.21",9.41666666666667,-0.18211554856297,1.02765094108416
"f",13,2,61,2020-12-15,09:47:00,"Reunion","Reunion",7.447,"Petra Cort 31.05.21","DG-4_W","DG-4_W_9",103.492,"BS_OXT_18.05.21",9.78333333333333,0.172121402605244,1.02765094108416
"f",13,2,47,2020-12-01,10:45:00,"Baseline2","Baseline",2.727,"Petra Cort 21.06.21","DG-4_W","DG-4_W_9",NA,NA,10.75,1.10601881932144,-0.0519875168797908
"f",13,1,48,2020-12-02,08:20:00,"Baseline2","Baseline",7.227,"Petra Cort 21.06.21","DG-4_W","DG-4_W_9",NA,NA,8.33333333333333,-1.22872472246905,0.0251295158319197
"f",13,1,49,2020-12-03,08:10:00,"Baseline2","Baseline",5.115,"Petra Cort 21.06.21","DG-4_W","DG-4_W_9",NA,NA,8.16666666666667,-1.38974151845461,0.10224654854363
"f",13,1,50,2020-12-04,08:15:00,"Baseline2","Baseline",4.472,"Petra Cort 21.06.21","DG-4_W","DG-4_W_9",NA,NA,8.25,-1.30923312046183,0.179363581255341
"f",14,1,60,2020-11-02,08:32:00,"Baseline3","Baseline",7.295,"Petra Cort 11.05.21","DG-3_F","DG-3_F_9",180.432,"BS_OXT_22.04.21",8.53333333333333,-1.03550456728639,0.950533908372446
"f",14,1,60,2020-11-02,08:57:00,"Separation","Separation",28.707,"Petra Cort 11.05.21","DG-3_F","DG-3_F_9",207.318,"BS_OXT_22.04.21",8.95,-0.632962577322514,0.950533908372446
"f",14,1,60,2020-11-02,09:20:00,"Reunion","Reunion",9.912,"Petra Cort 11.05.21","DG-3_F","DG-3_F_9",176.241,"BS_OXT_22.04.21",9.33333333333333,-0.262623946555744,0.950533908372446
"f",14,1,46,2020-10-19,08:47:00,"Baseline2","Baseline",3.44,"Petra Cort 11.06.21","DG-3_F","DG-3_F_9",108.161,"BS_OXT_13.07.21",8.78333333333333,-0.793979373308065,-0.129104549591501
"f",14,2,28,2020-10-01,09:08:00,"Weaning","Weaning",8.518,"Petra_Cort_12.04.21","DG-3_F","DG-3_F_9",313.194,"BS_OXT_16.12.20",9.13333333333333,-0.455844101738407,-1.51721113840229
"f",14,2,35,2020-10-08,09:55:00,"Play","Play",4.364,"Petra_Cort_12.04.21","DG-3_F","DG-3_F_9",86.462,"BS_OXT_03.03.21",9.91666666666667,0.300934839393684,-0.977391909420317
"f",14,2,36,2020-10-09,09:54:00,"Baseline1","Baseline",5.551,"Petra_Cort_12.04.21","DG-3_F","DG-3_F_9",117.368,"BS_OXT_03.03.21",9.9,0.28483315979513,-0.900274876708607
"f",15,2,28,2021-01-14,09:17:00,"Weaning","Weaning",15.693,"Petra_Cort_16.04.21","DG-5_F","DG-5_F_9",276.589,"BS_OXT_30.03.21",9.28333333333333,-0.31092898535141,-1.51721113840229
"f",15,2,35,2021-01-21,09:43:00,"Play","Play",8.857,"Petra_Cort_28.04.21","DG-5_F","DG-5_F_9",184.786,"BS_OXT_30.03.21",9.71666666666667,0.107714684211023,-0.977391909420317
"f",15,2,36,2021-01-22,09:39:00,"Baseline1","Baseline",12.899,"Petra_Cort_16.04.21","DG-5_F","DG-5_F_9",153.874,"BS_OXT_13.04.21",9.65,0.043307965816803,-0.900274876708607
"f",15,1,47,2021-02-02,08:40:00,"Baseline2","Baseline",4.394,"Petra Cort 21.06.21","DG-5_F","DG-5_F_9",145.922,"BS_OXT_13.07.21",8.66666666666667,-0.906691130497951,-0.0519875168797908
"f",15,1,48,2021-02-03,08:35:00,"Baseline2","Baseline",3.056,"Petra Cort 21.06.21","DG-5_F","DG-5_F_9",94.323,"BS_OXT_13.07.21",8.58333333333333,-0.987199528490726,0.0251295158319197
"f",15,2,49,2021-02-04,10:25:00,"Baseline2","Baseline",5.252,"Petra Cort 21.06.21","DG-5_F","DG-5_F_9",111.855,"BS_OXT_13.07.21",10.4166666666667,0.783985227350338,0.10224654854363
"f",15,2,63,2021-02-18,09:11:00,"Baseline3","Baseline",5.595,"Petra.Cort.01.06.21","DG-5_F","DG-5_F_9",91.084,"BS_OXT_25.05.21",9.18333333333333,-0.407539062942741,1.18188500650758
"f",15,2,63,2021-02-18,09:39:00,"Separation","Separation",9.754,"Petra.Cort.01.06.21","DG-5_F","DG-5_F_9",31.087,"BS_OXT_25.05.21",9.65,0.043307965816803,1.18188500650758
"f",15,2,63,2021-02-18,09:59:00,"Reunion","Reunion",7.958,"Petra.Cort.01.06.21","DG-5_F","DG-5_F_9",37.727,"BS_OXT_25.05.21",9.98333333333333,0.365341557787905,1.18188500650758
"f",4,1,63,2020-11-05,08:25:00,"Baseline3","Baseline",6.912,"Petra Cort 14.05.21","DG-3_W","DG-3_W_10",268.882,"BS_OXT_10.05.21",8.41666666666667,-1.14821632447628,1.18188500650758
"f",4,1,63,2020-11-05,08:50:00,"Separation","Separation",8.822,"Petra Cort 14.05.21","DG-3_W","DG-3_W_10",618.309,"BS_OXT_10.05.21",8.83333333333333,-0.745674334512399,1.18188500650758
"f",4,1,63,2020-11-05,09:12:00,"Reunion","Reunion",6.603,"Petra Cort 14.05.21","DG-3_W","DG-3_W_10",112.205,"BS_OXT_10.05.21",9.2,-0.391437383344187,1.18188500650758
"f",4,1,28,2020-10-01,08:49:00,"Weaning","Weaning",13.286,"Petra_Cort_12.04.21","DG-3_W","DG-3_W_10",NA,NA,8.81666666666667,-0.761776014110954,-1.51721113840229
"f",4,1,49,2020-10-22,08:25:00,"Baseline2","Baseline",5.538,"Petra Cort 15.06.21","DG-3_W","DG-3_W_10",NA,NA,8.41666666666667,-1.14821632447628,0.10224654854363
"f",8,2,28,2020-11-12,09:23:00,"Weaning","Weaning",10.81,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_10",NA,NA,9.38333333333333,-0.21431890776008,-1.51721113840229
"f",8,2,35,2020-11-19,09:48:00,"Play","Play",5.617,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_10",NA,NA,9.8,0.1882230822038,-0.977391909420317
"f",8,2,36,2020-11-20,09:45:00,"Baseline1","Baseline",12.439,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_10",NA,NA,9.75,0.139918043408134,-0.900274876708607
"f",8,2,64,2020-12-18,09:36:00,"Baseline3","Baseline",5.562,"Petra Cort 27.05.21","DG-4_F","DG-4_F_10",51.016,"BS_OXT_18.05.21",9.6,-0.00499707297886308,1.25900203921929
"f",8,2,64,2020-12-18,10:00:00,"Separation","Separation",17.505,"Petra Cort 27.05.21","DG-4_F","DG-4_F_10",41.289,"BS_OXT_18.05.21",10,0.381443237386461,1.25900203921929
"f",8,2,64,2020-12-18,10:19:00,"Reunion","Reunion",10.365,"Petra Cort 27.05.21","DG-4_F","DG-4_F_10",69.168,"BS_OXT_18.05.21",10.3166666666667,0.687375149759008,1.25900203921929
"f",8,2,50,2020-12-04,11:35:00,"Baseline2","Baseline",6.598,"Petra Cort 16.06.21","DG-4_F","DG-4_F_10",NA,NA,11.5833333333333,1.9111027992492,0.179363581255341
"f",11,1,35,2021-01-21,08:46:00,"Play","Play",14.018,"Petra_Cort_28.04.21","DG-5_W","DG-5_W_10",222.732,"BS_OXT_30.03.21",8.76666666666667,-0.810081052906619,-0.977391909420317
"f",11,1,36,2021-01-22,08:46:00,"Baseline1","Baseline",25.325,"Petra_Cort_28.04.21","DG-5_W","DG-5_W_10",NA,NA,8.76666666666667,-0.810081052906619,-0.900274876708607
"f",11,1,47,2021-02-02,08:30:00,"Baseline2","Baseline",2.899,"Petra Cort 12.07.21","DG-5_W","DG-5_W_10",NA,NA,8.5,-1.0677079264835,-0.0519875168797908
"f",11,1,49,2021-02-04,08:32:00,"Baseline2","Baseline",5.828,"Petra Cort 22.06.21","DG-5_W","DG-5_W_10",NA,NA,8.53333333333333,-1.03550456728639,0.10224654854363
"f",11,1,63,2021-02-18,08:27:00,"Baseline3","Baseline",4.764,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_10",156.116,"BS_OXT_25.05.21",8.45,-1.11601296527917,1.18188500650758
"f",11,1,63,2021-02-18,08:52:00,"Separation","Separation",7.218,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_10",137.734,"BS_OXT_25.05.21",8.86666666666667,-0.713470975315288,1.18188500650758
"f",11,1,63,2021-02-18,09:11:00,"Reunion","Reunion",7.147,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_10",139.755,"BS_OXT_25.05.21",9.18333333333333,-0.407539062942741,1.18188500650758
"f",13,1,28,2020-11-12,08:43:00,"Weaning","Weaning",9.069,"Petra_Cort_16.04.21","DG-4_W","DG-4_W_10",64.465,"BS_OXT_03.03.21",8.71666666666667,-0.858386091702285,-1.51721113840229
"f",13,1,35,2020-11-19,09:00:00,"Play","Play",10.484,"Petra_Cort_15.04.21","DG-4_W","DG-4_W_10",NA,NA,9,-0.584657538526848,-0.977391909420317
"f",13,1,46,2020-11-30,08:35:00,"Baseline2","Baseline",7.869,"Petra Cort 21.06.21","DG-4_W","DG-4_W_10",169.971,"BS_OXT_12.07.21",8.58333333333333,-0.987199528490726,-0.129104549591501
"f",13,1,60,2020-12-14,08:48:00,"Baseline3","Baseline",8.125,"Petra Cort 31.05.21","DG-4_W","DG-4_W_10",NA,NA,8.8,-0.777877693709509,0.950533908372446
"f",13,1,60,2020-12-14,09:16:00,"Separation","Separation",11.909,"Petra Cort 31.05.21","DG-4_W","DG-4_W_10",96.674,"BS_OXT_10.05.21",9.26666666666667,-0.327030664949965,0.950533908372446
"f",13,1,60,2020-12-14,09:38:00,"Reunion","Reunion",10.247,"Petra Cort 31.05.21","DG-4_W","DG-4_W_10",224.8,"BS_OXT_10.05.21",9.63333333333333,0.0272062862182471,0.950533908372446
"f",14,2,60,2020-11-02,10:03:00,"Baseline3","Baseline",8.28,"Petra Cort 11.05.21","DG-3_F","DG-3_F_10",440.264,"BS_OXT_06.05.21",10.05,0.429748276182127,0.950533908372446
"f",14,2,60,2020-11-02,10:28:00,"Separation","Separation",11.898,"Petra Cort 11.05.21","DG-3_F","DG-3_F_10",161.776,"BS_OXT_06.05.21",10.4666666666667,0.832290266146005,0.950533908372446
"f",14,2,60,2020-11-02,10:48:00,"Reunion","Reunion",9.928,"Petra Cort 11.05.21","DG-3_F","DG-3_F_10",245.201,"BS_OXT_06.05.21",10.8,1.15432385811711,0.950533908372446
"f",14,1,46,2020-10-19,08:47:00,"Baseline2","Baseline",6.158,"Petra Cort 11.06.21","DG-3_F","DG-3_F_10",202.678,"BS_OXT_13.07.21",8.78333333333333,-0.793979373308065,-0.129104549591501
"f",14,2,28,2020-10-01,09:10:00,"Weaning","Weaning",16.353,"Petra_Cort_07.04.21","DG-3_F","DG-3_F_10",466.475,"BS_OXT_16.12.20",9.16666666666667,-0.423640742541297,-1.51721113840229
"f",14,2,35,2020-10-08,09:47:00,"Play","Play",5.394,"Petra_Cort_07.04.21","DG-3_F","DG-3_F_10",142.206,"BS_OXT_03.03.21",9.78333333333333,0.172121402605244,-0.977391909420317
"f",15,2,28,2021-01-14,09:13:00,"Weaning","Weaning",10.252,"Petra_Cort_16.04.21","DG-5_F","DG-5_F_10",171.792,"BS_OXT_30.03.21",9.21666666666667,-0.375335703745631,-1.51721113840229
"f",15,2,35,2021-01-21,09:37:00,"Play","Play",7.383,"Petra_Cort_16.04.21","DG-5_F","DG-5_F_10",212.119,"BS_OXT_30.03.21",9.61666666666667,0.0111046066196929,-0.977391909420317
"f",15,2,36,2021-01-22,09:42:00,"Baseline1","Baseline",6.685,"Petra_Cort_16.04.21","DG-5_F","DG-5_F_10",142.635,"BS_OXT_13.04.21",9.7,0.0916130046124674,-0.900274876708607
"f",15,1,46,2021-02-01,08:38:00,"Baseline2","Baseline",4.572,"Petra Cort 22.06.21","DG-5_F","DG-5_F_10",185.608,"BS_OXT_12.07.21",8.63333333333333,-0.938894489695061,-0.129104549591501
"f",15,1,49,2021-02-04,08:28:00,"Baseline2","Baseline",1.94,"Petra Cort 12.07.21","DG-5_F","DG-5_F_10",194.705,"BS_OXT_12.07.21",8.46666666666667,-1.09991128568061,0.10224654854363
"f",15,2,60,2021-02-15,10:03:00,"Baseline3","Baseline",5.115,"Petra Cort 31.05.21","DG-5_F","DG-5_F_10",58.68,"BS_OXT_19.05.21",10.05,0.429748276182127,0.950533908372446
"f",15,2,60,2021-02-15,10:27:00,"Separation","Separation",7.236,"Petra Cort 31.05.21","DG-5_F","DG-5_F_10",40.719,"BS_OXT_19.05.21",10.45,0.816188586547449,0.950533908372446
"f",15,2,60,2021-02-15,10:50:00,"Reunion","Reunion",8.205,"Petra Cort 31.05.21","DG-5_F","DG-5_F_10",84.592,"BS_OXT_19.05.21",10.8333333333333,1.18652721731422,0.950533908372446
"f",16,1,36,2021-01-22,09:36:00,"Baseline1","Baseline",NA,NA,"DG-5_W","DG-5_W_3",113.199,"BS_OXT_30.03.21",9.6,-0.00499707297886308,-0.900274876708607
"m",9,1,62,2020-12-16,08:32:00,"Baseline3","Baseline",NA,NA,"DG-4_W","DG-4_W_1",120.9,"BS_OXT_18.05.21",8.53333333333333,-1.03550456728639,1.10476797379587
"m",12,2,35,2020-10-08,09:53:00,"Play","Play",NA,NA,"DG-3_F","DG-3_F_1",124.408,"BS_OXT_03.03.21",9.88333333333333,0.268731480196574,-0.977391909420317
"m",11,2,49,2020-09-10,10:29:00,"Baseline2","Baseline",NA,NA,"DG-2_F","DG-2_F_5",135.894,"BS_OXT_21.04.21",10.4833333333333,0.848391945744559,0.10224654854363
"m",13,1,28,2020-11-12,08:57:00,"Absetzen","Weaning",NA,NA,"DG-4_W","DG-4_W_7",136.673,"BS_OXT_03.03.21",8.95,-0.632962577322514,-1.51721113840229
"m",6,2,35,2020-11-19,09:56:00,"Play","Play",NA,NA,"DG-4_F","DG-4_F_2",151.572,"BS_OXT_29.03.21",9.93333333333333,0.31703651899224,-0.977391909420317
"f",13,1,36,2020-11-20,08:32:00,"Baseline1","Baseline",NA,NA,"DG-4_W","DG-4_W_9",158.246,"BS_OXT_29.03.21",8.53333333333333,-1.03550456728639,-0.900274876708607
"m",6,2,28,2020-11-12,09:10:00,"Absetzen","Weaning",NA,NA,"DG-4_F","DG-4_F_2",158.719,"BS_OXT_29.03.21",9.16666666666667,-0.423640742541297,-1.51721113840229
"m",4,1,36,2020-10-09,08:55:00,"Baseline1","Baseline",NA,NA,"DG-3_W","DG-3_W_8",161.19,"BS_OXT_03.03.21",8.91666666666667,-0.665165936519624,-0.900274876708607
"f",12,2,36,2020-10-09,09:49:00,"Baseline1","Baseline",NA,NA,"DG-3_F","DG-3_F_5",168.603,"BS_OXT_03.03.21",9.81666666666667,0.204324761802354,-0.900274876708607
"m",9,1,35,2020-11-19,08:44:00,"Play","Play",NA,NA,"DG-4_W","DG-4_W_3",171.07,"BS_OXT_29.03.21",8.73333333333333,-0.842284412103731,-0.977391909420317
"f",17,2,28,2021-01-14,09:19:00,"Absetzen","Weaning",NA,NA,"DG-5_F","DG-5_F_3",187.475,"BS_OXT_30.03.21",9.31666666666667,-0.2787256261543,-1.51721113840229
"f",5,1,36,2020-10-09,08:56:00,"Baseline1","Baseline",NA,NA,"DG-3_W","DG-3_W_3",194.031,"BS_OXT_03.03.21",8.93333333333333,-0.649064256921068,-0.900274876708607
"f",4,1,36,2020-10-09,08:47:00,"Baseline1","Baseline",NA,NA,"DG-3_W","DG-3_W_10",195.003,"BS_OXT_03.03.21",8.78333333333333,-0.793979373308065,-0.900274876708607
"m",12,2,36,2020-10-09,09:54:00,"Baseline1","Baseline",NA,NA,"DG-3_F","DG-3_F_1",196.67,"BS_OXT_03.03.21",9.9,0.28483315979513,-0.900274876708607
"m",13,1,36,2020-11-20,08:32:00,"Baseline1","Baseline",NA,NA,"DG-4_W","DG-4_W_7",215.824,"BS_OXT_29.03.21",8.53333333333333,-1.03550456728639,-0.900274876708607
"f",11,2,35,2020-08-27,09:31:00,"Play","Play",NA,NA,"DG-2_F","DG-2_F_6",227.884,"BS_OXT_15.12.20",9.51666666666667,-0.0855054709716376,-0.977391909420317
"f",14,2,36,2020-10-09,09:37:00,"Baseline1","Baseline",NA,NA,"DG-3_F","DG-3_F_10",244.47,"BS_OXT_03.03.21",9.61666666666667,0.0111046066196929,-0.900274876708607
"m",12,2,36,2020-10-09,09:41:00,"Baseline1","Baseline",NA,NA,"DG-3_F","DG-3_F_2",244.795,"BS_OXT_03.03.21",9.68333333333333,0.0755113250139132,-0.900274876708607
"m",8,2,36,2020-11-20,09:46:00,"Baseline1","Baseline",NA,NA,"DG-4_F","DG-4_F_7",250.294,"BS_OXT_29.03.21",9.76666666666667,0.156019723006689,-0.900274876708607
"f",13,1,36,2020-11-20,08:41:00,"Baseline1","Baseline",NA,NA,"DG-4_W","DG-4_W_10",269.76,"BS_OXT_29.03.21",8.68333333333333,-0.890589450899395,-0.900274876708607
"f",1,1,35,2020-08-27,08:52:00,"Play","Play",NA,NA,"DG-2_W","DG-2_W_9",270.932,"BS_OXT_15.12.20",8.86666666666667,-0.713470975315288,-0.977391909420317
"m",6,2,35,2020-11-19,09:53:00,"Play","Play",NA,NA,"DG-4_F","DG-4_F_3",271.578,"BS_OXT_29.03.21",9.88333333333333,0.268731480196574,-0.977391909420317
"f",5,1,36,2020-10-09,08:45:00,"Baseline1","Baseline",NA,NA,"DG-3_W","DG-3_W_4",283.582,"BS_OXT_03.03.21",8.75,-0.826182732505175,-0.900274876708607
"m",14,2,36,2020-10-09,09:45:00,"Baseline1","Baseline",NA,NA,"DG-3_F","DG-3_F_8",285.837,"BS_OXT_03.03.21",9.75,0.139918043408134,-0.900274876708607
"f",1,1,36,2020-08-28,08:40:00,"Baseline1","Baseline",NA,NA,"DG-2_W","DG-2_W_9",291.214,"BS_OXT_15.12.20",8.66666666666667,-0.906691130497951,-0.900274876708607
"f",5,1,35,2020-10-08,08:36:00,"Play","Play",NA,NA,"DG-3_W","DG-3_W_3",294.14,"BS_OXT_16.12.20",8.6,-0.971097848892171,-0.977391909420317
"f",4,1,35,2020-10-08,08:53:00,"Play","Play",NA,NA,"DG-3_W","DG-3_W_10",296.532,"BS_OXT_16.12.20",8.88333333333333,-0.697369295716734,-0.977391909420317
"f",7,1,35,2020-08-27,08:46:00,"Play","Play",NA,NA,"DG-2_W","DG-2_W_3",299.512,"BS_OXT_15.12.20",8.76666666666667,-0.810081052906619,-0.977391909420317
"f",3,2,28,2020-08-20,09:13:00,"Absetzen","Weaning",NA,NA,"DG-2_F","DG-2_F_9",301.773,"BS_OXT_15.12.20",9.21666666666667,-0.375335703745631,-1.51721113840229
"f",2,1,36,2020-08-28,08:33:00,"Baseline1","Baseline",NA,NA,"DG-2_W","DG-2_W_6",306.091,"BS_OXT_15.12.20",8.55,-1.01940288768784,-0.900274876708607
"m",4,1,36,2020-10-09,08:36:00,"Baseline1","Baseline",NA,NA,"DG-3_W","DG-3_W_7",307.324,"BS_OXT_03.03.21",8.6,-0.971097848892171,-0.900274876708607
"m",4,1,28,2020-10-01,08:40:00,"Absetzen","Weaning",NA,NA,"DG-3_W","DG-3_W_7",314.822,"BS_OXT_16.12.20",8.66666666666667,-0.906691130497951,-1.51721113840229
"m",1,1,28,2020-08-20,08:51:00,"Absetzen","Weaning",NA,NA,"DG-2_W","DG-2_W_7",322.899,"BS_OXT_08.12.20",8.85,-0.729572654913844,-1.51721113840229
"m",14,2,35,2020-10-08,09:38:00,"Play","Play",NA,NA,"DG-3_F","DG-3_F_7",324.457,"BS_OXT_16.12.20",9.63333333333333,0.0272062862182471,-0.977391909420317
"m",11,2,28,2020-08-20,09:08:00,"Absetzen","Weaning",NA,NA,"DG-2_F","DG-2_F_4",336.073,"BS_OXT_08.12.20",9.13333333333333,-0.455844101738407,-1.51721113840229
"m",4,1,35,2020-10-08,08:49:00,"Play","Play",NA,NA,"DG-3_W","DG-3_W_8",340.407,"BS_OXT_16.12.20",8.81666666666667,-0.761776014110954,-0.977391909420317
"f",10,2,35,2020-08-27,09:39:00,"Play","Play",NA,NA,"DG-2_F","DG-2_F_2",342.437,"BS_OXT_15.12.20",9.65,0.043307965816803,-0.977391909420317
"f",17,2,35,2021-01-21,09:33:00,"Play","Play",NA,NA,"DG-5_F","DG-5_F_5",347.217,"BS_OXT_30.03.21",9.55,-0.0533021117745275,-0.977391909420317
"m",3,2,49,2020-09-10,10:26:00,"Baseline2","Baseline",NA,NA,"DG-2_F","DG-2_F_8",351.385,"BS_OXT_21.04.21",10.4333333333333,0.800086906948894,0.10224654854363
"m",12,2,28,2020-10-01,09:14:00,"Absetzen","Weaning",NA,NA,"DG-3_F","DG-3_F_1",356.172,"BS_OXT_16.12.20",9.23333333333333,-0.359234024147077,-1.51721113840229
"f",7,1,36,2020-08-28,08:46:00,"Baseline1","Baseline",NA,NA,"DG-2_W","DG-2_W_3",356.732,"BS_OXT_15.12.20",8.76666666666667,-0.810081052906619,-0.900274876708607
"m",11,2,28,2020-08-20,09:02:00,"Absetzen","Weaning",NA,NA,"DG-2_F","DG-2_F_5",361.195,"BS_OXT_08.12.20",9.03333333333333,-0.552454179329738,-1.51721113840229
"f",4,1,35,2020-10-08,08:59:00,"Play","Play",NA,NA,"DG-3_W","DG-3_W_9",379.199,"BS_OXT_16.12.20",8.98333333333333,-0.600759218125404,-0.977391909420317
"f",1,1,47,2020-09-08,08:21:00,"Baseline2","Baseline",NA,NA,"DG-2_W","DG-2_W_9",385.409,"BS_OXT_13.04.21",8.35,-1.2126230428705,-0.0519875168797908
"m",4,1,35,2020-10-08,08:35:00,"Play","Play",NA,NA,"DG-3_W","DG-3_W_7",404.064,"BS_OXT_16.12.20",8.58333333333333,-0.987199528490726,-0.977391909420317
"m",3,2,35,2020-08-27,09:41:00,"Play","Play",NA,NA,"DG-2_F","DG-2_F_8",434.251,"BS_OXT_15.12.20",9.68333333333333,0.0755113250139132,-0.977391909420317
"f",3,2,36,2020-08-28,09:06:00,"Baseline1","Baseline",NA,NA,"DG-2_F","DG-2_F_9",438.658,"BS_OXT_15.12.20",9.1,-0.488047460935517,-0.900274876708607
"m",2,1,35,2020-08-27,08:50:00,"Play","Play",NA,NA,"DG-2_W","DG-2_W_5",477.86,"BS_OXT_15.12.20",8.83333333333333,-0.745674334512399,-0.977391909420317
"m",3,2,28,2020-08-20,09:18:00,"Absetzen","Weaning",NA,NA,"DG-2_F","DG-2_F_8",484.201,"BS_OXT_15.12.20",9.3,-0.294827305752855,-1.51721113840229
"f",10,2,36,2020-08-28,09:02:00,"Baseline1","Baseline",NA,NA,"DG-2_F","DG-2_F_2",500.068,"BS_OXT_15.12.20",9.03333333333333,-0.552454179329738,-0.900274876708607
"f",10,2,28,2020-08-20,09:09:00,"Absetzen","Weaning",NA,NA,"DG-2_F","DG-2_F_3",532.543,"BS_OXT_08.12.20",9.15,-0.439742422139851,-1.51721113840229
"m",14,2,35,2020-10-08,09:40:00,"Play","Play",NA,NA,"DG-3_F","DG-3_F_8",555.163,"BS_OXT_16.12.20",9.66666666666667,0.0594096454153572,-0.977391909420317
"f",7,1,49,2020-09-10,08:27:00,"Baseline2","Baseline",NA,NA,"DG-2_W","DG-2_W_3",574.629,"BS_OXT_21.04.21",8.45,-1.11601296527917,0.10224654854363
"m",14,2,28,2020-10-01,09:07:00,"Absetzen","Weaning",NA,NA,"DG-3_F","DG-3_F_6",650.04,"BS_OXT_16.12.20",9.11666666666667,-0.471945781336961,-1.51721113840229
"f",3,2,35,2020-08-27,09:53:00,"Play","Play",NA,NA,"DG-2_F","DG-2_F_9",707.818,"BS_OXT_15.12.20",9.88333333333333,0.268731480196574,-0.977391909420317
